ndc,front_path,back_path,split
59762-1020-01,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/front/59762-1020-01_NLMIMAGE10_6E03B71D.jpg,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/back/59762-1020-01_NLMIMAGE10_6E03B71D.jpg,train
59762-1516-01,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/front/59762-1516-01_NLMIMAGE10_B051D84E.jpg,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/back/59762-1516-01_NLMIMAGE10_B051D84E.jpg,train
59762-1517-01,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/front/59762-1517-01_NLMIMAGE10_433DA1ED.jpg,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/back/59762-1517-01_NLMIMAGE10_433DA1ED.jpg,train
59762-3328-01,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/front/59762-3328-01_NLMIMAGE10_6F34B785.jpg,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/back/59762-3328-01_NLMIMAGE10_6F34B785.jpg,train
59762-5010-01,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/front/59762-5010-01_NLMIMAGE10_5834AC15.jpg,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/back/59762-5010-01_NLMIMAGE10_5834AC15.jpg,train
59762-5026-01,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/front/59762-5026-01_NLMIMAGE10_26349324.jpg,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/back/59762-5026-01_NLMIMAGE10_26349324.jpg,train
60505-0042-06,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/front/60505-0042-06_NLMIMAGE10_D2386903.jpg,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/back/60505-0042-06_NLMIMAGE10_D2386903.jpg,train
60505-0065-00,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/front/60505-0065-00_NLMIMAGE10_412920F9.jpg,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/back/60505-0065-00_NLMIMAGE10_412920F9.jpg,train
60505-0145-00,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/front/60505-0145-00_NLMIMAGE10_4534A2B5.jpg,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/back/60505-0145-00_NLMIMAGE10_4534A2B5.jpg,train
60505-0146-00,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/front/60505-0146-00_NLMIMAGE10_46292339.jpg,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/back/60505-0146-00_NLMIMAGE10_46292339.jpg,train
60505-2648-07,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/front/60505-2648-07_NLMIMAGE10_853CC2F6.jpg,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/back/60505-2648-07_NLMIMAGE10_853CC2F6.jpg,train
60505-2649-07,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/front/60505-2649-07_NLMIMAGE10_80384052.jpg,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/back/60505-2649-07_NLMIMAGE10_80384052.jpg,train
60505-2650-07,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/front/60505-2650-07_NLMIMAGE10_7B383D81.jpg,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/back/60505-2650-07_NLMIMAGE10_7B383D81.jpg,train
60505-2807-07,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/front/60505-2807-07_NLMIMAGE10_ED5176FB.jpg,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/back/60505-2807-07_NLMIMAGE10_ED5176FB.jpg,train
60505-3121-03,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/front/60505-3121-03_NLMIMAGE10_7F493F89.jpg,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/back/60505-3121-03_NLMIMAGE10_7F493F89.jpg,val
60505-3779-09,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/front/60505-3779-09_NLMIMAGE10_1D3E8EE4.jpg,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/back/60505-3779-09_NLMIMAGE10_1D3E8EE4.jpg,train
60505-3848-01,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/front/60505-3848-01_NLMIMAGE10_37489BA4.jpg,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/back/60505-3848-01_NLMIMAGE10_37489BA4.jpg,train
60505-3849-05,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/front/60505-3849-05_NLMIMAGE10_7F4ABFE5.jpg,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/back/60505-3849-05_NLMIMAGE10_7F4ABFE5.jpg,val
61269-0210-90,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/front/61269-0210-90_NLMIMAGE10_994D4CFA.jpg,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/back/61269-0210-90_NLMIMAGE10_994D4CFA.jpg,train
61269-0212-90,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/front/61269-0212-90_NLMIMAGE10_954D4AEA.jpg,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/back/61269-0212-90_NLMIMAGE10_954D4AEA.jpg,train
61442-0111-01,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/front/61442-0111-01_NLMIMAGE10_AE03D72E.jpg,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/back/61442-0111-01_NLMIMAGE10_AE03D72E.jpg,train
61442-0161-01,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/front/61442-0161-01_NLMIMAGE10_F13878C3.jpg,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/back/61442-0161-01_NLMIMAGE10_F13878C3.jpg,train
62037-0559-01,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/front/62037-0559-01_NLMIMAGE10_F30E7993.jpg,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/back/62037-0559-01_NLMIMAGE10_F30E7993.jpg,train
62037-0560-05,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/front/62037-0560-05_NLMIMAGE10_F50E7AE3.jpg,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/back/62037-0560-05_NLMIMAGE10_F50E7AE3.jpg,train
62037-0640-30,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/front/62037-0640-30_NLMIMAGE10_19268CC4.jpg,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/back/62037-0640-30_NLMIMAGE10_19268CC4.jpg,train
62175-0114-32,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/front/62175-0114-32_NLMIMAGE10_D50E6A93.jpg,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/back/62175-0114-32_NLMIMAGE10_D50E6A93.jpg,train
62175-0136-32,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/front/62175-0136-32_NLMIMAGE10_AB34D586.jpg,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/back/62175-0136-32_NLMIMAGE10_AB34D586.jpg,train
62756-0402-03,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/front/62756-0402-03_NLMIMAGE10_BA505D22.jpg,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/back/62756-0402-03_NLMIMAGE10_BA505D22.jpg,train
63304-0240-01,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/front/63304-0240-01_NLMIMAGE10_4D3DA69D.jpg,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/back/63304-0240-01_NLMIMAGE10_4D3DA69D.jpg,train
63304-0693-01,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/front/63304-0693-01_NLMIMAGE10_F7267BB3.jpg,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/back/63304-0693-01_NLMIMAGE10_F7267BB3.jpg,train
63459-0502-30,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/front/63459-0502-30_NLMIMAGE10_8641C37E.jpg,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/back/63459-0502-30_NLMIMAGE10_8641C37E.jpg,train
63459-0504-30,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/front/63459-0504-30_NLMIMAGE10_8841C43E.jpg,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/back/63459-0504-30_NLMIMAGE10_8841C43E.jpg,train
63459-0506-30,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/front/63459-0506-30_NLMIMAGE10_8941C4CE.jpg,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/back/63459-0506-30_NLMIMAGE10_8941C4CE.jpg,train
63459-0508-30,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/front/63459-0508-30_NLMIMAGE10_8941C4FE.jpg,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/back/63459-0508-30_NLMIMAGE10_8941C4FE.jpg,train
63459-0512-30,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/front/63459-0512-30_NLMIMAGE10_8A41C55E.jpg,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/back/63459-0512-30_NLMIMAGE10_8A41C55E.jpg,train
63459-0516-30,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/front/63459-0516-30_NLMIMAGE10_8B41C5BE.jpg,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/back/63459-0516-30_NLMIMAGE10_8B41C5BE.jpg,train
63459-0700-60,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/front/63459-0700-60_NLMIMAGE10_572D2B99.jpg,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/back/63459-0700-60_NLMIMAGE10_572D2B99.jpg,val
63459-0701-60,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/front/63459-0701-60_NLMIMAGE10_602D3019.jpg,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/back/63459-0701-60_NLMIMAGE10_602D3019.jpg,train
64380-0737-06,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/front/64380-0737-06_NLMIMAGE10_2F4F978C.jpg,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/back/64380-0737-06_NLMIMAGE10_2F4F978C.jpg,train
64764-0171-30,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/front/64764-0171-30_NLMIMAGE10_4D39A6AD.jpg,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/back/64764-0171-30_NLMIMAGE10_4D39A6AD.jpg,train
64764-0175-30,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/front/64764-0175-30_NLMIMAGE10_4939A49D.jpg,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/back/64764-0175-30_NLMIMAGE10_4939A49D.jpg,train
64896-0661-43,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/front/64896-0661-43_NLMIMAGE10_A6505362.jpg,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/back/64896-0661-43_NLMIMAGE10_A6505362.jpg,train
65162-0212-11,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/front/65162-0212-11_NLMIMAGE10_AD1C56C2.jpg,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/back/65162-0212-11_NLMIMAGE10_AD1C56C2.jpg,train
65162-0506-06,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/front/65162-0506-06_NLMIMAGE10_3F3B9FCC.jpg,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/back/65162-0506-06_NLMIMAGE10_3F3B9FCC.jpg,train
65162-0750-03,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/front/65162-0750-03_NLMIMAGE10_2A4F954C.jpg,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/back/65162-0750-03_NLMIMAGE10_2A4F954C.jpg,train
65483-0702-10,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/front/65483-0702-10_NLMIMAGE10_F6387B33.jpg,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/back/65483-0702-10_NLMIMAGE10_F6387B33.jpg,train
65649-0103-02,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/front/65649-0103-02_NLMIMAGE10_EB39758B.jpg,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/back/65649-0103-02_NLMIMAGE10_EB39758B.jpg,train
65862-0017-01,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/front/65862-0017-01_NLMIMAGE10_04080220.jpg,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/back/65862-0017-01_NLMIMAGE10_04080220.jpg,train
65862-0113-01,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/front/65862-0113-01_NLMIMAGE10_5D34AE85.jpg,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/back/65862-0113-01_NLMIMAGE10_5D34AE85.jpg,train
65862-0185-01,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/front/65862-0185-01_NLMIMAGE10_5A442D11.jpg,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/back/65862-0185-01_NLMIMAGE10_5A442D11.jpg,train
65862-0199-05,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/front/65862-0199-05_NLMIMAGE10_10080850.jpg,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/back/65862-0199-05_NLMIMAGE10_10080850.jpg,train
65862-0476-01,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/front/65862-0476-01_NLMIMAGE10_A351D18E.jpg,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/back/65862-0476-01_NLMIMAGE10_A351D18E.jpg,val
65862-0477-05,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/front/65862-0477-05_NLMIMAGE10_BE505F02.jpg,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/back/65862-0477-05_NLMIMAGE10_BE505F02.jpg,train
65862-0527-90,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/front/65862-0527-90_NLMIMAGE10_FD4CFE97.jpg,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/back/65862-0527-90_NLMIMAGE10_FD4CFE97.jpg,train
65862-0528-90,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/front/65862-0528-90_NLMIMAGE10_AB5055D2.jpg,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/back/65862-0528-90_NLMIMAGE10_AB5055D2.jpg,train
65862-0583-01,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/front/65862-0583-01_NLMIMAGE10_6039B03D.jpg,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/back/65862-0583-01_NLMIMAGE10_6039B03D.jpg,train
65862-0584-01,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/front/65862-0584-01_NLMIMAGE10_6439B24D.jpg,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/back/65862-0584-01_NLMIMAGE10_6439B24D.jpg,train
65862-0585-01,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/front/65862-0585-01_NLMIMAGE10_9E51CF4E.jpg,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/back/65862-0585-01_NLMIMAGE10_9E51CF4E.jpg,train
65862-0586-05,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/front/65862-0586-05_NLMIMAGE10_9051C85E.jpg,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/back/65862-0586-05_NLMIMAGE10_9051C85E.jpg,val
65862-0587-01,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/front/65862-0587-01_NLMIMAGE10_33489994.jpg,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/back/65862-0587-01_NLMIMAGE10_33489994.jpg,val
65862-0697-90,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/front/65862-0697-90_NLMIMAGE10_F84CFC27.jpg,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/back/65862-0697-90_NLMIMAGE10_F84CFC27.jpg,train
66869-0147-30,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/front/66869-0147-30_NLMIMAGE10_B83BDC2E.jpg,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/back/66869-0147-30_NLMIMAGE10_B83BDC2E.jpg,train
66993-0057-02,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/front/66993-0057-02_NLMIMAGE10_1C4F8E2C.jpg,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/back/66993-0057-02_NLMIMAGE10_1C4F8E2C.jpg,train
66993-0077-30,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/front/66993-0077-30_NLMIMAGE10_3F399FEC.jpg,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/back/66993-0077-30_NLMIMAGE10_3F399FEC.jpg,train
66993-0408-32,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/front/66993-0408-32_NLMIMAGE10_4839A46D.jpg,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/back/66993-0408-32_NLMIMAGE10_4839A46D.jpg,train
66993-0409-32,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/front/66993-0409-32_NLMIMAGE10_4439A25D.jpg,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/back/66993-0409-32_NLMIMAGE10_4439A25D.jpg,train
66993-0413-30,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/front/66993-0413-30_NLMIMAGE10_2F3E97E4.jpg,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/back/66993-0413-30_NLMIMAGE10_2F3E97E4.jpg,train
66993-0815-30,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/front/66993-0815-30_NLMIMAGE10_1F4F8FAC.jpg,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/back/66993-0815-30_NLMIMAGE10_1F4F8FAC.jpg,train
67253-0141-50,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/front/67253-0141-50_NLMIMAGE10_E215711B.jpg,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/back/67253-0141-50_NLMIMAGE10_E215711B.jpg,train
67877-0147-01,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/front/67877-0147-01_NLMIMAGE10_D61DEB0F.jpg,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/back/67877-0147-01_NLMIMAGE10_D61DEB0F.jpg,train
67877-0222-05,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/front/67877-0222-05_NLMIMAGE10_2A3B1538.jpg,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/back/67877-0222-05_NLMIMAGE10_2A3B1538.jpg,train
67877-0223-05,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/front/67877-0223-05_NLMIMAGE10_274093D4.jpg,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/back/67877-0223-05_NLMIMAGE10_274093D4.jpg,val
67877-0224-05,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/front/67877-0224-05_NLMIMAGE10_2A3B1508.jpg,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/back/67877-0224-05_NLMIMAGE10_2A3B1508.jpg,train
68012-0104-30,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/front/68012-0104-30_NLMIMAGE10_EE1DF76F.jpg,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/back/68012-0104-30_NLMIMAGE10_EE1DF76F.jpg,val
68084-0079-65,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/front/68084-0079-65_NLMIMAGE10_4E352779.jpg,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/back/68084-0079-65_NLMIMAGE10_4E352779.jpg,train
68180-0117-07,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/front/68180-0117-07_NLMIMAGE10_36161B20.jpg,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/back/68180-0117-07_NLMIMAGE10_36161B20.jpg,train
68180-0121-02,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/front/68180-0121-02_NLMIMAGE10_433DA1BD.jpg,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/back/68180-0121-02_NLMIMAGE10_433DA1BD.jpg,train
68180-0122-01,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/front/68180-0122-01_NLMIMAGE10_D634EB77.jpg,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/back/68180-0122-01_NLMIMAGE10_D634EB77.jpg,train
68180-0589-01,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/front/68180-0589-01_NLMIMAGE10_C2506113.jpg,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/back/68180-0589-01_NLMIMAGE10_C2506113.jpg,train
68180-0590-02,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/front/68180-0590-02_NLMIMAGE10_6F473799.jpg,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/back/68180-0590-02_NLMIMAGE10_6F473799.jpg,train
68180-0591-02,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/front/68180-0591-02_NLMIMAGE10_AE0ED726.jpg,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/back/68180-0591-02_NLMIMAGE10_AE0ED726.jpg,train
68180-0597-01,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/front/68180-0597-01_NLMIMAGE10_3345999C.jpg,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/back/68180-0597-01_NLMIMAGE10_3345999C.jpg,train
68180-0598-01,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/front/68180-0598-01_NLMIMAGE10_783FBC6D.jpg,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/back/68180-0598-01_NLMIMAGE10_783FBC6D.jpg,val
68180-0711-60,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/front/68180-0711-60_NLMIMAGE10_BB135DBA.jpg,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/back/68180-0711-60_NLMIMAGE10_BB135DBA.jpg,train
68180-0756-01,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/front/68180-0756-01_NLMIMAGE10_473DA3FD.jpg,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/back/68180-0756-01_NLMIMAGE10_473DA3FD.jpg,val
68180-0757-01,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/front/68180-0757-01_NLMIMAGE10_553DAAED.jpg,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/back/68180-0757-01_NLMIMAGE10_553DAAED.jpg,train
68180-0758-01,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/front/68180-0758-01_NLMIMAGE10_483DA45D.jpg,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/back/68180-0758-01_NLMIMAGE10_483DA45D.jpg,train
68180-0759-01,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/front/68180-0759-01_NLMIMAGE10_3C3E9E74.jpg,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/back/68180-0759-01_NLMIMAGE10_3C3E9E74.jpg,train
68180-0760-01,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/front/68180-0760-01_NLMIMAGE10_513DA8DD.jpg,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/back/68180-0760-01_NLMIMAGE10_513DA8DD.jpg,train
68382-0005-14,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/front/68382-0005-14_NLMIMAGE10_8B3CC5F6.jpg,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/back/68382-0005-14_NLMIMAGE10_8B3CC5F6.jpg,val
68382-0036-06,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/front/68382-0036-06_NLMIMAGE10_8C4D463A.jpg,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/back/68382-0036-06_NLMIMAGE10_8C4D463A.jpg,val
68382-0144-06,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/front/68382-0144-06_NLMIMAGE10_A7505392.jpg,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/back/68382-0144-06_NLMIMAGE10_A7505392.jpg,train
68382-0702-01,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/front/68382-0702-01_NLMIMAGE10_895144BA.jpg,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/back/68382-0702-01_NLMIMAGE10_895144BA.jpg,train
68453-0142-03,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/front/68453-0142-03_NLMIMAGE10_A416D256.jpg,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/back/68453-0142-03_NLMIMAGE10_A416D256.jpg,train
68462-0231-10,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/front/68462-0231-10_NLMIMAGE10_0B45858C.jpg,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/back/68462-0231-10_NLMIMAGE10_0B45858C.jpg,train
68462-0406-10,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/front/68462-0406-10_NLMIMAGE10_2E3B1778.jpg,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/back/68462-0406-10_NLMIMAGE10_2E3B1778.jpg,train
69097-0421-07,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/front/69097-0421-07_NLMIMAGE10_954D4ABA.jpg,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/back/69097-0421-07_NLMIMAGE10_954D4ABA.jpg,train
69097-0813-12,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/front/69097-0813-12_NLMIMAGE10_384F9C0C.jpg,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/back/69097-0813-12_NLMIMAGE10_384F9C0C.jpg,train
69097-0814-12,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/front/69097-0814-12_NLMIMAGE10_334F99FC.jpg,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/back/69097-0814-12_NLMIMAGE10_334F99FC.jpg,train
69387-0119-01,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/front/69387-0119-01_NLMIMAGE10_124F0938.jpg,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/back/69387-0119-01_NLMIMAGE10_124F0938.jpg,train
76282-0377-02,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/front/76282-0377-02_NLMIMAGE10_874D43FA.jpg,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/back/76282-0377-02_NLMIMAGE10_874D43FA.jpg,train
76439-0101-50,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/front/76439-0101-50_NLMIMAGE10_6939B48D.jpg,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/back/76439-0101-50_NLMIMAGE10_6939B48D.jpg,train
76439-0102-50,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/front/76439-0102-50_NLMIMAGE10_3A3D9D0C.jpg,/home/user/Github/pill_classification/pill_yolo/raw_data/splited_aug/back/76439-0102-50_NLMIMAGE10_3A3D9D0C.jpg,train
